schoolindex,school,y9,y10,y11,y12,y13,y14,y15,y16,y17
13,홍익대,0,0,0,0,0,0,0,0,1
25,University of California,0,0,0,0,0,1,0,0,0
13,동국대,0,0,0,0,0,0,0,0,1
13,포항공대,0,0,0,0,0,0,0,0,1
13,육군사관학교,0,0,0,0,0,0,0,0,1
13,경찰대,0,0,0,0,0,0,0,0,1
13,경희대,0,0,0,0,0,0,0,0,1
13,숙명여대,0,0,0,0,0,0,0,0,1
2,홍익대,0,0,0,0,0,0,0,0,4
2,고려대,0,0,0,0,0,0,0,0,2
2,건국대,0,0,0,0,0,0,0,0,7
2,서울대,0,0,0,0,0,0,0,0,3
2,이화여대,0,0,0,0,0,0,0,0,3
2,서강대,0,0,0,0,0,0,0,0,2
2,육군사관학교,0,0,0,0,0,0,0,0,1
2,가천대,0,0,0,0,0,0,0,0,1
2,한동대,0,0,0,0,0,0,0,0,1
2,연세대,0,0,0,0,0,0,0,0,3
2,한국외대,0,0,0,0,0,0,0,0,1
2,숙명여대,0,0,0,0,0,0,0,0,1
2,독학사,0,0,0,0,0,0,0,0,1
6,가천대 ,0,0,0,0,0,0,0,0,0
6,건국대 ,3,0,0,1,1,1,2,0,0
6,강릉원주대 ,0,0,0,0,0,0,0,1,0
6,경기대 ,0,1,0,0,0,0,0,0,0
6,경남대 ,0,0,0,1,1,0,0,0,0
6,경북대 ,1,3,5,3,1,1,3,0,0
6,정상대 ,0,0,0,1,1,0,0,0,0
6,경성대 ,0,0,1,0,0,0,0,0,0
6,경찰대 ,0,0,0,0,1,0,0,0,0
6,경희대 ,2,4,3,4,5,2,0,2,0
6,고려대 ,9,10,6,9,6,14,11,2,0
6,국민대 ,0,1,0,0,2,0,0,0,0
6,단국대 ,0,1,0,0,0,0,0,0,0
6,대구가톨릭대,0,0,0,0,0,0,0,1,0
6,대구대 ,0,0,0,0,0,1,0,0,0
6,대구교대 ,0,0,0,0,0,0,1,0,0
6,동국대 ,0,0,2,0,1,0,0,0,0
6,동서대 ,0,0,0,0,1,0,0,0,0
6,동아대,4,12,14,8,9,14,16,18,0
6,동의대 ,0,0,0,0,1,0,0,0,0
6,명지대 ,1,1,0,0,0,0,0,0,0
6,부경대 ,0,0,0,0,1,0,0,1,0
6,부산대,10,2,4,1,5,3,5,4,0
6,부산외국어대 ,0,1,0,0,0,0,0,0,0
6,서강대 ,0,0,4,2,0,1,2,0,0
6,서울대 ,4,6,4,5,2,10,7,6,0
6,서울시립대 ,2,1,0,1,0,0,0,0,0
6,성균관대 ,9,4,5,5,5,7,6,9,0
6,성신여대 ,0,0,0,0,2,0,0,0,0
6,세명대 ,1,0,0,0,0,0,0,0,0
6,세종대 ,0,0,0,0,0,0,0,1,0
6,숙명여대 ,0,2,4,2,4,0,0,1,0
6,숭실대 ,0,0,0,0,0,1,0,2,0
6,순천대 ,0,1,0,0,0,0,0,0,0
6,순천향대 ,0,0,0,1,0,0,0,0,0
6,숭실대 ,0,0,0,0,2,0,0,0,0
6,아주대 ,1,0,1,0,0,0,0,0,0
6,연세대 ,8,7,7,8,6,6,11,7,0
21,국민대,0,0,0,0,0,0,0,0,1
