schoolindex,school,y9,y10,y11,y12,y13,y14,y15,y16,y17,index
23,해외대,0,0,0,0,0,0,0,0,1,1607
23,해외대,0,0,0,0,0,0,0,0,1,1608
8,연세대,0,0,0,0,0,0,0,0,15,1668
8,고려대,0,0,0,0,0,0,0,0,15,1669
8,서울대,0,0,0,0,0,0,0,0,6,1670
8,서강대,0,0,0,0,0,0,0,0,3,1671
8,이화여대,0,0,0,0,0,0,0,0,1,1672
8,인제대,0,0,0,0,0,0,0,0,1,1673
16,서울대,0,0,0,0,0,0,0,0,14,1674
16,연세대,0,0,0,0,0,0,0,0,21,1675
16,고려대,0,0,0,0,0,0,0,0,24,1676
16,이화여대,0,0,0,0,0,0,0,0,29,1677
23,해외대,0,0,0,0,0,0,0,0,1,1609
16,서강대,0,0,0,0,0,0,0,0,4,1679
16,경희대,0,0,0,0,0,0,0,0,1,1680
16,경찰대,0,0,0,0,0,0,0,0,1,1681
16,성균관대,0,0,0,0,0,0,0,0,1,1682
24,카이스트,1,0,0,1,0,0,0,0,0,1167
24,해외대,1,0,0,0,0,0,0,0,0,1168
24,해외대,0,0,0,0,0,1,0,0,0,1169
24,해외대,1,0,0,0,0,0,0,0,0,1170
16,건국대,0,0,0,0,0,0,0,0,1,1687
24,해외대,0,0,0,0,1,0,0,0,0,1181
16,숙명여대,0,0,0,0,0,0,0,0,2,1689
5,고려대,0,0,0,0,0,0,0,0,64,1690
5,서울대,0,0,0,0,0,0,0,0,44,1691
5,연세대,0,0,0,0,0,0,0,0,5,1692
25,카이스트,2,6,2,1,0,2,0,0,0,1223
5,한양대,0,0,0,0,0,0,0,0,2,1694
25,해외대,1,0,0,0,0,0,0,0,0,1227
25,해외대,0,0,1,0,0,0,0,0,0,1228
25,해외대,0,0,0,0,1,0,0,0,0,1229
5,이화여대,0,0,0,0,0,0,0,0,1,1698
5,포항공대,0,0,0,0,0,0,0,0,1,1699
13,서울대,0,0,0,0,0,0,0,0,44,1700
13,연세대,0,0,0,0,0,0,0,0,59,1701
13,고려대,0,0,0,0,0,0,0,0,7,1702
25,해외대,0,0,0,0,0,0,0,1,0,1230
25,해외대,0,0,0,0,0,0,0,1,0,1231
25,해외대,0,0,0,0,0,0,0,1,0,1232
13,한양대,0,0,0,0,0,0,0,0,4,1706
13,성균관대,0,0,0,0,0,0,0,0,2,1707
13,이화여대,0,0,0,0,0,0,0,0,1,1708
13,서강대,0,0,0,0,0,0,0,0,2,1709
13,홍익대,0,0,0,0,0,0,0,0,1,1710
25,해외대,0,0,0,0,0,1,0,0,0,1233
13,동국대,0,0,0,0,0,0,0,0,1,1712
13,포항공대,0,0,0,0,0,0,0,0,1,1713
13,육군사관학교,0,0,0,0,0,0,0,0,1,1714
13,경찰대,0,0,0,0,0,0,0,0,1,1715
13,경희대,0,0,0,0,0,0,0,0,1,1716
13,숙명여대,0,0,0,0,0,0,0,0,1,1717
2,홍익대,0,0,0,0,0,0,0,0,4,1718
2,고려대,0,0,0,0,0,0,0,0,2,1719
2,건국대,0,0,0,0,0,0,0,0,7,1720
2,서울대,0,0,0,0,0,0,0,0,3,1721
2,이화여대,0,0,0,0,0,0,0,0,3,1722
2,서강대,0,0,0,0,0,0,0,0,2,1723
2,육군사관학교,0,0,0,0,0,0,0,0,1,1724
2,가천대,0,0,0,0,0,0,0,0,1,1725
2,한동대,0,0,0,0,0,0,0,0,1,1726
2,연세대,0,0,0,0,0,0,0,0,3,1727
2,한국외대,0,0,0,0,0,0,0,0,1,1728
2,숙명여대,0,0,0,0,0,0,0,0,1,1729
2,독학사,0,0,0,0,0,0,0,0,1,1730
6,가천대 ,0,0,0,0,0,0,0,0,0,1732
6,건국대 ,3,0,0,1,1,1,2,0,0,1733
6,강릉원주대 ,0,0,0,0,0,0,0,1,0,1734
6,경기대 ,0,1,0,0,0,0,0,0,0,1735
6,경남대 ,0,0,0,1,1,0,0,0,0,1736
6,경북대 ,1,3,5,3,1,1,3,0,0,1737
6,정상대 ,0,0,0,1,1,0,0,0,0,1738
6,경성대 ,0,0,1,0,0,0,0,0,0,1739
6,경찰대 ,0,0,0,0,1,0,0,0,0,1740
6,경희대 ,2,4,3,4,5,2,0,2,0,1741
6,고려대 ,9,10,6,9,6,14,11,2,0,1742
6,국민대 ,0,1,0,0,2,0,0,0,0,1743
6,단국대 ,0,1,0,0,0,0,0,0,0,1744
6,대구가톨릭대,0,0,0,0,0,0,0,1,0,1745
6,대구대 ,0,0,0,0,0,1,0,0,0,1746
6,대구교대 ,0,0,0,0,0,0,1,0,0,1747
6,동국대 ,0,0,2,0,1,0,0,0,0,1748
6,동서대 ,0,0,0,0,1,0,0,0,0,1749
6,동아대,4,12,14,8,9,14,16,18,0,1750
6,동의대 ,0,0,0,0,1,0,0,0,0,1751
6,명지대 ,1,1,0,0,0,0,0,0,0,1752
6,부경대 ,0,0,0,0,1,0,0,1,0,1753
6,부산대,10,2,4,1,5,3,5,4,0,1754
6,부산외국어대 ,0,1,0,0,0,0,0,0,0,1755
6,서강대 ,0,0,4,2,0,1,2,0,0,1756
6,서울대 ,4,6,4,5,2,10,7,6,0,1757
6,서울시립대 ,2,1,0,1,0,0,0,0,0,1758
6,성균관대 ,9,4,5,5,5,7,6,9,0,1759
6,성신여대 ,0,0,0,0,2,0,0,0,0,1760
6,세명대 ,1,0,0,0,0,0,0,0,0,1761
6,세종대 ,0,0,0,0,0,0,0,1,0,1762
6,숙명여대 ,0,2,4,2,4,0,0,1,0,1763
6,숭실대 ,0,0,0,0,0,1,0,2,0,1764
6,순천대 ,0,1,0,0,0,0,0,0,0,1765
6,순천향대 ,0,0,0,1,0,0,0,0,0,1766
6,숭실대 ,0,0,0,0,2,0,0,0,0,1767
6,아주대 ,1,0,1,0,0,0,0,0,0,1768
6,연세대 ,8,7,7,8,6,6,11,7,0,1769
21,국민대,0,0,0,0,0,0,0,0,1,1770
